id_city;postal_code;city_name
11566;31560;MONESTROL
11567;31510;BARBAZAN
11568;31380;MONTJOIRE
11569;31260;FIGAROL
11570;31110;MONTAUBAN-DE-LUCHON
11571;31450;MONTGISCARD
11572;31600;MURET
11573;31420;TERREBASSE
11574;31450;MONTESQUIEU-LAURAGAIS
11575;31700;DAUX
11576;31340;LA MAGDELAINE-SUR-TARN
11577;31160;CABANAC-CAZAUX
11578;31470;SAINT-LYS
11579;31570;AURIN
11580;31320;VIEILLE-TOULOUSE
11581;31520;RAMONVILLE-SAINT-AGNE
11582;31230;MAUVEZIN
11583;31370;LE PIN-MURELET
11584;31510;ORE
11585;31350;SAINT-LARY-BOUJEAN
11586;31230;ANAN
11587;31190;MIREMONT
11588;31110;CAUBOUS
11589;31420;FRANCON
11590;31210;AUSSON
11591;31360;BOUSSENS
11592;31350;SARRECAVE
11593;31550;GAILLAC-TOULZA
11594;31260;HIS
11595;31340;LE BORN
11596;31380;VILLARIES
11597;31530;MENVILLE
11598;31360;SAINT-MARTORY
11599;31530;MERENVIELLE
11600;31440;BINOS
11601;31510;ANTICHAN-DE-FRONTIGNES
11602;31150;GRATENTOUR
11603;31110;GARIN
11604;31220;COULADERE
11605;31460;LE FAGET
11606;31700;CORNEBARRIEU
11607;31210;LES TOURREILLES
11608;31320;MERVILLA
11609;31800;SAVARTHES
11610;31290;TREBONS-SUR-LA-GRASSE
11611;31540;ROUMENS
11612;31590;GAURE
11613;31290;CESSALES
11614;31480;LE GRES
11615;31460;FRANCARVILLE
11616;31530;PRADERE-LES-BOURGUETS
11617;31810;VERNET
11618;31150;FENOUILLET
11619;31470;SAIGUEDE
11620;31190;MAUVAISIN
11621;31450;AYGUESVIVES
11622;31320;CASTANET-TOLOSAN
11623;31190;MAURESSAC
11624;31350;NENIGAN
11625;31370;MONTASTRUC-SAVES
11626;31170;TOURNEFEUILLE
11627;31350;SAINT-FERREOL-DE-COMMINGES
11628;31390;SALLES-SUR-GARONNE
11629;31430;SAINT-ELIX-LE-CHATEAU
11630;31190;LABRUYERE-DORSA
11631;31550;CINTEGABELLE
11632;31370;RIEUMES
11633;31230;SALERM
11634;31460;CARAMAN
11635;31620;LABASTIDE-SAINT-SERNIN
11636;31290;LAGARDE
11637;31310;LATOUR
11638;31510;LOURDE
11639;31220;SAINT-JULIEN-SUR-GARONNE
11640;31800;ASPRET-SARRAT
11641;31420;AULON
11642;31220;MONTCLAR-DE-COMMINGES
11643;31180;SAINT-GENIES-BELLEVUE
11644;31260;MONTGAILLARD-DE-SALIES
11645;31510;BAGIRY
11646;31460;LOUBENS-LAURAGAIS
11647;31590;SAINT-PIERRE
11648;31290;FOLCARDE
11649;31120;PORTET-SUR-GARONNE
11650;31600;LHERM
11651;31450;MONTLAUR
11652;31230;RIOLAS
11653;31450;POUZE
11654;31390;CARBONNE
11655;31230;FRONTIGNAN-SAVES
11656;31110;BOURG-D'OUEIL
11657;31310;SAINT-CHRISTAUD
11658;31780;CASTELGINEST
11659;31160;ESTADENS
11660;31450;ESPANES
11661;31310;RIEUX-VOLVESTRE
11662;31110;MOUSTAJON
11663;31160;GANTIES
11664;31120;GOYRANS
11665;31160;ENCAUSSE-LES-THERMES
11666;31220;LAVELANET-DE-COMMINGES
11667;31510;LABROQUERE
11668;31410;LONGAGES
11669;31510;SAINT-PE-D'ARDET
11670;31410;SAINT-SULPICE-SUR-LEZE
11671;31530;BRETX
11672;31160;MONTASTRUC-DE-SALIES
11673;31880;LA SALVETAT-SAINT-GILLES
11674;31430;SAINT-ARAILLE
11675;31460;ALBIAC
11676;31350;SARREMEZAN
11677;31450;BAZIEGE
11678;31360;LAFFITE-TOUPIERE
11679;31290;VILLEFRANCHE-DE-LAURAGAIS
11680;31700;MONDONVILLE
11681;31230;MIRAMBEAU
11682;31380;AZAS
11683;31230;AMBAX
11684;31530;BELLEGARDE-SAINTE-MARIE
11685;31390;LAFITTE-VIGORDANE
11686;31450;LABASTIDE-BEAUVOIR
11687;31800;LABARTHE-INARD
11688;31220;LESCUNS
11689;31800;VILLENEUVE-DE-RIVIERE
11690;31210;CUGURON
11691;31210;MONTREJEAU
11692;31450;NOUEILLES
11693;31160;CHEIN-DESSUS
11694;31310;MAILHOLAS
11695;31160;IZAUT-DE-L'HOTEL
11696;31280;MONS
11697;31340;VILLEMUR-SUR-TARN
11698;31360;ROQUEFORT-SUR-GARONNE
11699;31480;COX
11700;31800;LARCAN
11701;31620;BOULOC
11702;31440;MARIGNAC
11703;31530;SAINT-PAUL-SUR-SAVE
11704;31820;PIBRAC
11705;31450;BELBERAUD
11706;31700;BLAGNAC
11707;31540;BELESTA-EN-LAURAGAIS
11708;31480;CADOURS
11709;31450;BELBEZE-DE-LAURAGAIS
11710;31440;FRONSAC
11711;31660;BESSIERES
11712;31360;CASTILLON-DE-SAINT-MARTORY
11713;31860;PINS-JUSTARET
11714;31220;SAINT-MICHEL
11715;31480;LAREOLE
11716;31540;SAINT-FELIX-LAURAGAIS
11717;31350;MONDILHAN
11718;31410;LAVERNOSE-LACASSE
11719;31000;TOULOUSE
11720;31290;RIEUMAJOU
11721;31270;FROUZINS
11722;31560;MONTGEARD
11723;31420;BOUZIN
11724;31290;MONTGAILLARD-LAURAGAIS
11725;31800;LIEOUX
11726;31230;CAZAC
11727;31110;SALLES-ET-PRATVIEL
11728;31230;L'ISLE-EN-DODON
11729;31620;VILLAUDRIC
11730;31370;SABONNERES
11731;31570;BOURG-SAINT-BERNARD
11732;31290;VALLEGUE
11733;31450;DEYME
11734;31370;PLAGNOLE
11735;31340;VILLEMATIER
11736;31370;SAVERES
11737;31620;VILLENEUVE-LES-BOULOC
11738;31850;BEAUPUY
11739;31460;CARAGOUDES
11740;31620;CEPET
11741;31230;MONTESQUIEU-GUITTAUT
11742;31320;AUZEVILLE-TOLOSANE
11743;31290;BEAUTEVILLE
11744;31410;MONTAUT
11745;31800;SAINT-MARCET
11746;31190;AUTERIVE
11747;31550;MARLIAC
11748;31350;BLAJAN
11749;31220;PALAMINY
11750;31420;ALAN
11751;31580;SAINT-PLANCARD
11752;31310;CANENS
11753;31260;CASSAGNE
11754;31160;ARGUENOS
11755;31440;SAINT-BEAT
11756;31530;LASSERRE
11757;31440;BURGALAYS
11758;31570;LANTA
11759;31590;VERFEIL
11760;31580;CAZARIL-TAMBOURES
11761;31570;VALLESVILLES
11762;31160;RAZECUEILLE
11763;31330;MERVILLE
11764;31260;URAU
11765;31530;MONTAIGUT-SUR-SAVE
11766;31230;CASTELGAILLARD
11767;31570;SAINT-PIERRE-DE-LAGES
11768;31110;SAINT-MAMET
11769;31450;CORRONSAC
11770;31850;MONDOUZIL
11771;31370;BEAUFORT
11772;31750;ESCALQUENS
11773;31800;VALENTINE
11774;31580;LECUSSAN
11775;31440;BAREN
11776;31160;HERRAN
11777;31230;GOUDEX
11778;31440;BEZINS-GARRAUX
11779;31420;BOUSSAN
11780;31530;LE CASTERA
11781;31460;AURIAC-SUR-VENDINELLE
11782;31110;JUZET-DE-LUCHON
11783;31600;SEYSSES
11784;31350;MONTGAILLARD-SUR-SAVE
11785;31650;LAUZERVILLE
11786;31560;GIBEL
11787;31420;SAMOUILLAN
11788;31320;REBIGUE
11789;31800;LODES
11790;31870;LAGARDELLE-SUR-LEZE
11791;31350;CIADOUX
11792;31290;VILLENOUVELLE
11793;31350;CASTERA-VIGNOLES
11794;31420;SAINT-ELIX-SEGLAN
11795;31620;SAINT-RUSTICE
11796;31480;VIGNAUX
11797;31190;CAUJAC
11798;31190;PUYDANIEL
11799;31460;PRUNET
11800;31110;SAINT-PAUL-D'OUEIL
11801;31840;AUSSONNE
11802;31290;SAINT-GERMIER
11803;31210;HUOS
11804;31800;MIRAMONT-DE-COMMINGES
11805;31310;GOUTEVERNISSE
11806;31410;SAINT-HILAIRE
11807;31270;VILLENEUVE-TOLOSANE
11808;31480;PUYSSEGUR
11809;31480;BRIGNEMONT
11810;31810;VENERQUE
11811;31590;BONREPOS-RIQUET
11812;31210;PONLAT-TAILLEBOURG
11813;31240;SAINT-JEAN
11814;31350;SAINT-PE-DELBOSC
11815;31360;PROUPIARY
11816;31510;LUSCAN
11817;31140;SAINT-LOUP-CAMMAS
11818;31210;POINTIS-DE-RIVIERE
11819;31280;DREMIL-LAFAGE
11820;31160;COURET
11821;31140;AUCAMVILLE
11822;31580;SEDEILHAC
11823;31560;CALMONT
11824;31210;GOURDAN-POLIGNAN
11825;31440;SIGNAC
11826;31350;PEGUILHAN
11827;31380;GEMIL
11828;31290;AVIGNONET-LAURAGAIS
11829;31480;CABANAC-SEGUENVILLE
11830;31390;PEYSSIES
11831;31140;MONTBERON
11832;31600;LABASTIDETTE
11833;31290;MONTCLAR-LAURAGAIS
11834;31790;SAINT-SAUVEUR
11835;31240;L'UNION
11836;31450;ODARS
11837;31850;MONTRABE
11838;31160;PORTET-D'ASPET
11839;31460;TOUTENS
11840;31480;DRUDAS
11841;31790;SAINT-JORY
11842;31620;CASTELNAU-D'ESTRETEFONDS
11843;31290;LUX
11844;31110;SODE
11845;31650;SAINT-ORENS-DE-GAMEVILLE
11846;31110;ANTIGNAC
11847;31110;TREBONS-DE-LUCHON
11848;31450;VARENNES
11849;31470;FONSORBES
11850;31220;MAURAN
11851;31670;LABEGE
11852;31310;LAHITERE
11853;31470;SAINT-THOMAS
11854;31580;LARROQUE
11855;31380;ROQUESERIERE
11856;31150;GAGNAC-SUR-GARONNE
11857;31560;CAIGNAC
11858;31450;POMPERTUZAT
11859;31230;MARTISSERRE
11860;31450;DONNEVILLE
11861;31420;PEYRISSAS
11862;31530;THIL
11863;31260;MANE
11864;31450;FOURQUEVAUX
11865;31350;LESPUGUE
11866;31370;BERAT
11867;31370;POUCHARRAMET
11868;31460;MAUREVILLE
11869;31310;BAX
11870;31360;ARNAUD-GUILHEM
11871;31350;CHARLAS
11872;31270;CUGNAUX
11873;31160;CASTELBIAGUE
11874;31540;MAURENS
11875;31800;LALOURET-LAFFITEAU
11876;31460;MASCARVILLE
11877;31800;RIEUCAZE
11878;31350;BOULOGNE-SUR-GESSE
11879;31800;LATOUE
11880;31290;GARDOUCH
11881;31810;CLERMONT-LE-FORT
11882;31230;AGASSAC
11883;31570;PRESERVILLE
11884;31370;MONTGRAS
11885;31510;FRONTIGNAN-DE-COMMINGES
11886;31370;FORGUES
11887;31420;EOUX
11888;31330;ONDES
11889;31260;MARSOULAS
11890;31540;NOGARET
11891;31360;SAINT-MEDARD
11892;31460;LE CABANIAL
11893;31230;LABASTIDE-PAUMES
11894;31190;AURAGNE
11895;31360;MANCIOUX
11896;31230;COUEILLES
11897;31340;LAYRAC-SUR-TARN
11898;31230;SAINT-FRAJOU
11899;31470;CAMBERNARD
11900;31560;NAILLOUX
11901;31440;BOUTX
11902;31510;VALCABRERE
11903;31360;SEPX
11904;31430;POLASTRON
11905;31110;MAYREGNE
11906;31310;LATRAPE
11907;31420;ESPARRON
11908;31230;PUYMAURIN
11909;31490;BRAX
11910;31800;ESTANCARBON
11911;31260;MONTESPAN
11912;31460;BEAUVILLE
11913;31360;BEAUCHALOT
11914;31430;FUSTIGNAC
11915;31580;BALESTA
11916;31420;MONTOULIEU-SAINT-BERNARD
11917;31330;SAINT-CEZERT
11918;31420;BACHAS
11919;31370;MONES
11920;31510;SEILHAN
11921;31190;ESPERCE
11922;31460;LA SALVETAT-LAURAGAIS
11923;31430;LUSSAN-ADEILHAC
11924;31560;SEYRE
11925;31290;SAINT-ROME
11926;31320;PECHBUSQUE
11927;31380;SAINT-JEAN-LHERM
11928;31310;LAPEYRERE
11929;31110;CAZEAUX-DE-LARBOUST
11930;31130;BALMA
11931;31210;ARDIEGE
11932;31570;SAINTE-FOY-D'AIGREFEUILLE
11933;31410;CAPENS
11934;31370;LAUTIGNAC
11935;31590;LAVALETTE
11936;31110;SACCOURVIELLE
11937;31160;ASPET
11938;31420;CASSAGNABERE-TOURNAS
11939;31390;BOIS-DE-LA-PIERRE
11940;31540;MONTEGUT-LAURAGAIS
11941;31230;BOISSEDE
11942;31510;MALVEZIE
11943;31370;LAHAGE
11944;31420;SAINT-ANDRE
11945;31310;GOUZENS
11946;31430;GRATENS
11947;31360;LE FRECHET
11948;31230;MONTBERNARD
11949;31220;PLAGNE
11950;31440;MELLES
11951;31220;MONTBERAUD
11952;31110;OO
11953;31410;MONTGAZIN
11954;31260;MAZERES-SUR-SALAT
11955;31140;SAINT-ALBAN
11956;31210;BORDES-DE-RIVIERE
11957;31140;LAUNAGUET
11958;31160;ROUEDE
11959;31830;PLAISANCE-DU-TOUCH
11960;31800;SAUX-ET-POMAREDE
11961;31330;LAUNAC
11962;31360;AUZAS
11963;31210;FRANQUEVIELLE
11964;31420;PEYROUZET
11965;31380;BAZUS
11966;31460;MOURVILLES-BASSES
11967;31110;CIER-DE-LUCHON
11968;31600;LAMASQUERE
11969;31180;ROUFFIAC-TOLOSAN
11970;31160;JUZET-D'IZAUT
11971;31440;CAZAUX-LAYRISSE
11972;31860;VILLATE
11973;31110;CATHERVIELLE
11974;31260;ESCOULIS
11975;31420;BENQUE
11976;31310;MASSABRAC
11977;31410;NOE
11978;31280;AIGREFEUILLE
11979;31380;GARIDECH
11980;31110;CIRES
11981;31140;PECHBONNIEU
11982;31250;VAUDREUILLE
11983;31180;LAPEYROUSE-FOSSAT
11984;31130;QUINT-FONSEGRIVES
11985;31160;CAZAUNOUS
11986;31190;AURIBAIL
11987;31350;ESCANECRABE
11988;31190;GREPIAC
11989;31420;CAZENEUVE-MONTAUT
11990;31290;VIEILLEVIGNE
11991;31350;MONTMAURIN
11992;31250;REVEL
11993;31430;CASTELNAU-PICAMPEAU
11994;31460;SAUSSENS
11995;31650;AUZIELLE
11996;31150;BRUGUIERES
11997;31510;GALIE
11998;31800;LABARTHE-RIVIERE
11999;31310;CASTAGNAC
12000;31330;LARRA
12001;31860;LABARTHE-SUR-LEZE
12002;31660;BUZET-SUR-TARN
12003;31220;MARTRES-TOLOSANE
12004;31160;FOUGARON
12005;31440;BACHOS
12006;31260;TOUILLE
12007;31460;CAMBIAC
12008;31380;PAULHAC
12009;31260;SALEICH
12010;31260;BELBEZE-EN-COMMINGES
12011;31150;LESPINASSE
12012;31530;LEVIGNAC
12013;31160;MONCAUP
12014;31220;MARIGNAC-LASPEYRES
12015;31350;SAMAN
12016;31210;MARTRES-DE-RIVIERE
12017;31260;MONTSAUNES
12018;31110;BAGNERES-DE-LUCHON
12019;31450;MONTBRUN-LAURAGAIS
12020;31110;CAZARIL-LASPENES
12021;31110;POUBEAU
12022;31510;CIER-DE-RIVIERE
12023;31440;ARGUT-DESSOUS
12024;31160;LESPITEAU
12025;31110;JURVIELLE
12026;31160;MILHAS
12027;31440;ARLOS
12028;31110;BENQUE-DESSOUS-ET-DESSUS
12029;31370;SAJAS
12030;31110;ARTIGUE
12031;31110;GOUAUX-DE-LUCHON
12032;31110;GOUAUX-DE-LARBOUST
12033;31440;GURAN
12034;31110;BILLIERE
12035;31220;LE PLAN
12036;31430;MONTEGUT-BOURJAC
12037;31210;CLARAC
12038;31470;SAINTE-FOY-DE-PEYROLIERES
12039;31310;MONTBRUN-BOCAGE
12040;31480;BELLESSERRE
12041;31600;SAINT-CLAR-DE-RIVIERE
12042;31350;NIZAN-GESSE
12043;31540;MOURVILLES-HAUTES
12044;31870;BEAUMONT-SUR-LEZE
12045;31440;EUP
12046;31230;SAINT-LAURENT
12047;31620;GARGAS
12048;31430;SENARENS
12049;31410;MAUZAC
12050;31370;LABASTIDE-CLERMONT
12051;31510;SAINT-BERTRAND-DE-COMMINGES
12052;31510;PAYSSOUS
12053;31430;LE FOUSSERET
12054;31430;MONTOUSSIN
12055;31310;MONTESQUIEU-VOLVESTRE
12056;31330;LE BURGAUD
12057;31350;SAINT-LOUP-EN-COMMINGES
12058;31420;AURIGNAC
12059;31160;ARBAS
12060;31510;MONT-DE-GALIE
12061;31800;REGADES
12062;31540;FALGA
12063;31340;VACQUIERS
12064;31480;PELLEPORT
12065;31330;GRENADE
12066;31340;BONDIGOUX
12067;31620;FRONTON
12068;31480;CAUBIAC
12069;31530;SAINTE-LIVRADE
12070;31380;MONTASTRUC-LA-CONSEILLERE
12071;31480;LAGRAULET-SAINT-NICOLAS
12072;31540;VAUX
12073;31290;RENNEVILLE
12074;31120;PINSAGUEL
12075;31350;GENSAC-DE-BOULOGNE
12076;31440;CIERP-GAUD
12077;31430;MARIGNAC-LASCLARES
12078;31440;LEGE
12079;31460;VENDINE
12080;31600;SAUBENS
12081;31800;SAINT-IGNAN
12082;31800;LANDORTHE
12083;31510;GENOS
12084;31580;VILLENEUVE-LECUSSAN
12085;31290;SAINT-VINCENT
12086;31140;FONBEAUZARD
12087;31600;EAUNES
12088;31380;MONTPITOL
12089;31320;AUREVILLE
12090;31800;POINTIS-INARD
12091;31290;MAUREMONT
12092;31390;MARQUEFAVE
12093;31230;MOLAS
12094;31480;GARAC
12095;31130;FLOURENS
12096;31180;CASTELMAUROU
12097;31470;BONREPOS-SUR-AUSSONNELLE
12098;31430;CASTIES-LABRANDE
12099;31550;AIGNES
12100;31190;GRAZAC
12101;31220;SANA
12102;31560;SAINT-LEON
12103;31450;ISSUS
12104;32140;MONT-D'ASTARAC
12105;32290;SABAZAN
12106;32700;TERRAUBE
12107;32480;LA ROMIEU
12108;32400;AURENSAN
12109;32240;MONGUILHEM
12110;32450;TIRENT-PONTEJAC
12111;32330;GONDRIN
12112;32140;SAMARAN
12113;32420;BETCAVE-AGUIN
12114;32330;MOUCHAN
12115;32320;RIGUEPEU
12116;32310;BEZOLLES
12117;32330;LAGRAULET-DU-GERS
12118;32190;DEMU
12119;32800;EAUZE
12120;32320;BAZIAN
12121;32100;CASSAIGNE
12122;32260;DURBAN
12123;32300;MONCASSIN
12124;32300;CLERMONT-POUYGUILLES
12125;32400;TERMES-D'ARMAGNAC
12126;32420;MEILHAN
12127;32290;LOUSSOUS-DEBAT
12128;32270;CRASTES
12129;32410;BONAS
12130;32200;SAINT-GERMIER
12131;32370;BOURROUILLAN
12132;32340;PLIEUX
12133;32190;CALLIAN
12134;32330;LAURAET
12135;32120;SAINTE-GEMME
12136;32300;MIRAMONT-D'ASTARAC
12137;32450;SARAMON
12138;32430;SAINT-GEORGES
12139;32380;AVEZAN
12140;32350;LE BROUILH-MONBERT
12141;32300;BELLOC-SAINT-CLAMENS
12142;32160;COULOUME-MONDEBAT
12143;32120;SEREMPUY
12144;32400;VIELLA
12145;32260;LAMAGUERE
12146;32230;MASCARAS
12147;32600;SEGOUFIELLE
12148;32140;CABAS-LOUMASSES
12149;32730;HAGET
12150;32240;CASTEX-D'ARMAGNAC
12151;32220;LOMBEZ
12152;32190;MOUREDE
12153;32220;SAINT-SOULAN
12154;32110;LOUBEDAT
12155;32430;ARDIZAS
12156;32230;ARMOUS-ET-CAU
12157;32300;LAGARDE-HACHAN
12158;32300;LABEJAN
12159;32260;POUY-LOUBRIN
12160;32230;LAVERAET
12161;32200;SAINTE-MARIE
12162;32300;SAINT-ARROMAN
12163;32160;GALIAX
12164;32100;LARROQUE-SUR-L'OSSE
12165;32720;ARBLADE-LE-BAS
12166;32380;MAUROUX
12167;32120;SARRANT
12168;32500;BRUGNENS
12169;32450;SAINT-MARTIN-GIMOIS
12170;32340;FLAMARENS
12171;32120;HOMPS
12172;32720;GEE-RIVIERE
12173;32170;SADEILLAN
12174;32550;PESSAN
12175;32730;MALABAT
12176;32500;LAMOTHE-GOAS
12177;32230;PALLANNE
12178;32290;AIGNAN
12179;32300;PONSAN-SOUBIRAN
12180;32270;NOUGAROULET
12181;32220;MONTADET
12182;32320;PEYRUSSE-GRANDE
12183;32230;MARCIAC
12184;32130;SAMATAN
12185;32140;PANASSAC
12186;32140;LOURTIES-MONBRUN
12187;32300;SAINT-ELIX-THEUX
12188;32500;PAUILHAC
12189;32350;ORDAN-LARROQUE
12190;32480;POUY-ROQUELAURE
12191;32120;MARAVAT
12192;32220;PUYLAUSIC
12193;32380;MAGNAS
12194;32380;CASTERON
12195;32380;L'ISLE-BOUZON
12196;32500;URDENS
12197;32360;MERENS
12198;32240;MORMES
12199;32130;SAVIGNAC-MONA
12200;32110;SION
12201;32440;CASTELNAU-D'AUZAN
12202;32400;MAULICHERES
12203;32160;TASQUE
12204;32320;CASTELNAU-D'ANGLES
12205;32320;BASSOUES
12206;32350;BIRAN
12207;32190;MARAMBAT
12208;32200;MAURENS
12209;32130;MONBLANC
12210;32130;POLASTRON
12211;32400;SAINT-MONT
12212;32360;PEYRUSSE-MASSAS
12213;32320;SAINT-CHRISTAUD
12214;32290;BOUZON-GELLENAVE
12215;32500;LALANNE
12216;32600;L'ISLE-JOURDAIN
12217;32420;TOURNAN
12218;32600;CLERMONT-SAVES
12219;32500;LA SAUVETAT
12220;32810;LAHITTE
12221;32300;SAINTE-AURENCE-CAZAUX
12222;32550;HAULIES
12223;32400;CORNEILLAN
12224;32730;BECCAS
12225;32190;SEAILLES
12226;32220;MONTPEZAT
12227;32190;VIC-FEZENSAC
12228;32170;MANAS-BASTANOUS
12229;32730;BETPLAN
12230;32170;CASTEX
12231;32360;SAINT-LARY
12232;32720;BARCELONNE-DU-GERS
12233;32270;SAINT-SAUVY
12234;32380;PESSOULENS
12235;32230;JUILLAC
12236;32300;LAMAZERE
12237;32320;POUYLEBON
12238;32450;BEDECHAN
12239;32350;BARRAN
12240;32260;ORNEZAN
12241;32450;AURIMONT
12242;32500;CASTELNAU-D'ARBIEU
12243;32300;LOUBERSAN
12244;32420;MONBARDON
12245;32310;SAINT-PUY
12246;32340;GIMBREDE
12247;32290;POUYDRAGUIN
12248;32300;VIOZAN
12249;32410;CEZAN
12250;32220;CADEILLAN
12251;32100;CAUSSENS
12252;32390;SAINTE-CHRISTIE
12253;32400;LELIN-LAPUJOLLE
12254;32230;LADEVEZE-VILLE
12255;32450;TRAVERSERES
12256;32250;LABARRERE
12257;32260;SEISSAN
12258;32190;CAILLAVET
12259;32150;CAZAUBON
12260;32450;SEMEZIES-CACHAN
12261;32130;POMPIAC
12262;32120;TAYBOSC
12263;32190;BELMONT
12264;32310;ROQUES
12265;32390;PUYSEGUR
12266;32800;AYZIEU
12267;32110;LUPPE-VIOLLES
12268;32100;SAINT-ORENS-POUY-PETIT
12269;32400;SAINT-GERME
12270;32240;LANNEMAIGNAN
12271;32300;CUELAS
12272;32600;AURADE
12273;32400;LANNUX
12274;32800;NOULENS
12275;32390;PRECHAC
12276;32390;MIREPOIX
12277;32230;GAZAX-ET-BACCARISSE
12278;32190;ROZES
12279;32190;TUDELLE
12280;32250;MONTREAL
12281;32230;BLOUSSON-SERIAN
12282;32170;TILLAC
12283;32110;PANJAS
12284;32550;MONTEGUT
12285;32300;SAUVIAC
12286;32600;MONBRUN
12287;32350;SAINT-ARAILLES
12288;32810;AUCH
12289;32100;CONDOM
12290;32110;CRAVENCERES
12291;32260;ORBESSAN
12292;32110;BETOUS
12293;32140;ESCLASSAN-LABASTIDE
12294;32380;GAUDONVILLE
12295;32240;ESTANG
12296;32420;SABAILLAN
12297;32310;MANSENCOME
12298;32200;GISCARO
12299;32300;BERDOUES
12300;32130;CAZAUX-SAVES
12301;32140;BELLEGARDE
12302;32120;MONFORT
12303;32220;MONGAUSY
12304;32230;SAINT-JUSTIN
12305;32170;LAGUIAN-MAZOUS
12306;32300;MIRANDE
12307;32400;MAUMUSSON-LAGUIAN
12308;32230;PEYRUSSE-VIEILLE
12309;32480;LIGARDES
12310;32410;AYGUETINTE
12311;32400;IZOTGES
12312;32370;MANCIET
12313;32270;ANSAN
12314;32260;MONCORNEIL-GRAZAN
12315;32700;PERGAIN-TAILLAC
12316;32200;CATONVIELLE
12317;32700;LAGARDE
12318;32400;CANNET
12319;32480;LARROQUE-ENGALIN
12320;32200;SAINT-ANDRE
12321;32810;PREIGNAN
12322;32170;MARSEILLAN
12323;32140;SAINT-BLANCARD
12324;32490;CASTILLON-SAVES
12325;32100;CASTELNAU-SUR-L'AUVIGNON
12326;32160;BEAUMARCHES
12327;32810;ROQUELAURE
12328;32230;COURTIES
12329;32230;TRONCENS
12330;32260;TACHOIRES
12331;32430;TOUGET
12332;32480;BERRAC
12333;32600;BEAUPUY
12334;32250;FOURCES
12335;32160;PLAISANCE
12336;32170;BAZUGUES
12337;32270;LUSSAN
12338;32700;MARSOLAN
12339;32300;MONTAUT
12340;32110;ARBLADE-LE-HAUT
12341;32400;RISCLE
12342;32220;LAYMONT
12343;32120;MANSEMPUY
12344;32500;SAINTE-RADEGONDE
12345;32290;AVERON-BERGELLE
12346;32120;BAJONNETTE
12347;32270;AUBIET
12348;32220;SAINT-LIZIER-DU-PLANTE
12349;32140;AUSSOS
12350;32700;LECTOURE
12351;32130;SEYSSES-SAVES
12352;32130;LABASTIDE-SAVES
12353;32160;SAINT-AUNIX-LENGROS
12354;32300;SAINT-MAUR
12355;32450;LARTIGUE
12356;32270;L'ISLE-ARNE
12357;32300;IDRAC-RESPAILLES
12358;32300;SAINT-MEDARD
12359;32290;CASTELNAVET
12360;32340;PEYRECAVE
12361;32220;SAUVIMONT
12362;32190;SAINT-PAUL-DE-BAISE
12363;32130;PEBEES
12364;32230;CAZAUX-VILLECOMTAL
12365;32140;MASSEUBE
12366;32170;ESTAMPES
12367;32170;LAAS
12368;32430;SAINT-CRICQ
12369;32430;COLOGNE
12370;32290;MARGOUET-MEYMES
12371;32220;MONTEGUT-SAVES
12372;32170;AUX-AUSSAT
12373;32550;LASSERAN
12374;32810;LEBOULIN
12375;32170;MIELAN
12376;32300;BARS
12377;32300;MOUCHES
12378;32360;ANTRAS
12379;32700;CASTERA-LECTOUROIS
12380;32120;SAINT-ANTONIN
12381;32400;FUSTEROUAU
12382;32230;LOUSLITGES
12383;32600;ENDOUFIELLE
12384;32300;SAINT-OST
12385;32500;FLEURANCE
12386;32430;THOUX
12387;32400;LABARTHETE
12388;32230;TOURDUN
12389;32110;CAUPENNE-D'ARMAGNAC
12390;32300;AUJAN-MOURNEDE
12391;32490;MONFERRAN-SAVES
12392;32100;BEAUMONT
12393;32310;LAGARDERE
12394;32240;MAULEON-D'ARMAGNAC
12395;32170;SARRAGUZAN
12396;32100;ROQUEPINE
12397;32700;SAINT-MEZARD
12398;32100;BLAZIERT
12399;32550;AUTERIVE
12400;32400;SARRAGACHIES
12401;32500;PIS
12402;32120;PUYCASQUIER
12403;32360;JEGUN
12404;32120;LABRIHE
12405;32450;SAINT-ELIX
12406;32500;GOUTZ
12407;32380;CADEILHAN
12408;32140;LALANNE-ARQUE
12409;32310;VALENCE-SUR-BAISE
12410;32550;LASSEUBE-PROPRE
12411;32260;LABARTHE
12412;32150;MARGUESTAU
12413;32700;SAINTE-MERE
12414;32170;MONT-DE-MARRAST
12415;32110;NOGARO
12416;32400;CAHUZAC-SUR-ADOUR
12417;32220;GAUJAC
12418;32360;LAVARDENS
12419;32400;GOUX
12420;32120;SAINT-ORENS
12421;32800;RAMOUZENS
12422;32480;SAINT-MARTIN-DE-GOYNE
12423;32260;MONFERRAN-PLAVES
12424;32810;MONTAUT-LES-CRENEAUX
12425;32420;SIMORRE
12426;32190;CAZAUX-D'ANGLES
12427;32270;BLANQUEFORT
12428;32290;LUPIAC
12429;32430;SAINTE-ANNE
12430;32200;GIMONT
12431;32170;DUFFORT
12432;32550;BOUCAGNERES
12433;32390;ROQUEFORT
12434;32550;SAINT-JEAN-LE-COMTAL
12435;32400;CAUMONT
12436;32230;SCIEURAC-ET-FLOURES
12437;32190;BASCOUS
12438;32400;TARSAC
12439;32260;SANSAN
12440;32600;RAZENGUES
12441;32150;MONCLAR
12442;32480;GAZAUPOUY
12443;32240;TOUJOUSE
12444;32300;SAINT-MARTIN
